Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Curtis Martin,15-16,53,3.2452830188679247,1,0.8968819562484209,8.114105504587156,0.5350513882497316,4.341463414634147
Curtis Martin,17-18,48,4.041666666666667,2,1.1086958022645679,7.74146783449109,1.6423611111111112,12.714285714285715
Curtis Martin,19-20,68,4.176470588235294,2,1.1136282385814962,9.51323028556458,1.421072226358898,13.518987341772151
Curtis Martin,21-22,53,3.4150943396226414,0,0.8885757061130601,8.165608770917483,0.0,0.0
Curtis Martin,23-24,57,3.4210526315789473,1,0.8747311242410216,7.6980273141122915,0.8893387314439946,6.846153846153846
Curtis Martin,25-26,84,4.678571428571429,3,1.133344311301396,10.945827232796486,2.152310924369748,23.558823529411764
Curtis Martin,27-28,72,3.013888888888889,1,0.743981220363059,9.76085300837776,1.2157407407407406,11.866666666666667
Curtis Martin,29-30,75,3.2533333333333334,0,0.78497418213002,9.085753176043557,0.0,0.0
Curtis Martin,31-32,63,3.857142857142857,1,0.8823656223052602,8.219398973857807,1.3258827340459993,10.89795918367347
Curtis Martin,33-34,70,4.1,0,1.023041287856853,8.674866558366212,0.0,0.0
Curtis Martin,35-36,71,4.267605633802817,1,1.0062505420839967,8.183466436434275,1.4830345710627402,12.136363636363637
Curtis Martin,37-38,93,4.086021505376344,0,0.9201484374430591,11.498495021995833,0.0,0.0
Curtis Martin,39-40,95,4.252631578947368,0,1.0017165744802594,10.26923076923077,0.0,0.0
Curtis Martin,41-42,66,4.2727272727272725,0,0.9512283636717694,7.706975727093812,0.0,0.0
Curtis Martin,43-44,74,3.7837837837837838,0,0.8738738738738739,8.147628865979382,0.0,0.0
Curtis Martin,45-46,79,3.6582278481012658,0,0.8355410429061134,8.125192604006163,0.0,0.0
Curtis Martin,47-48,79,3.4936708860759493,0,0.821150722000162,8.443955164131307,0.0,0.0
Curtis Martin,49-50,100,3.94,0,0.890927851543753,9.44464096215069,0.0,0.0
Curtis Martin,51-52,86,4.5,0,1.0515550034270047,8.418698441796517,0.0,0.0
Curtis Martin,53-54,77,4.597402597402597,0,1.0649895353879868,7.1584261838440115,0.0,0.0
Curtis Martin,55-56,93,4.397849462365591,0,0.9741893421435016,7.972708299887622,0.0,0.0
Curtis Martin,57-58,92,3.217391304347826,0,0.7350745836086643,8.190730243414471,0.0,0.0
Curtis Martin,59-60,99,4.292929292929293,1,0.9691160758132275,7.436488957659305,3.1220904699165573,23.217391304347824
